id,country_id,townfrom,adult,child,night_min,night_max,checkin_beg,checkin_end,nights,room,meal,placement,price,booking_link,request_url,description_300,embedding_version,imported_at
48,1,barnaul,1,0,9,16,2026-03-13,2026-03-20,14,"Регулярный Стандарт Дата поездки 20 мар - 03 апр Ночей 14 ночей Комната Family deluxe Питание Hb- Включен: Завтрак, обед или ужин. Оставить заявку 135 900 ₽",HB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000A6000000BC000015F00000000001713231B4130000025EA6DC0E00007447000011A90000032E0000000500000000000000000000000100000000B42100000E000000005100B1C00000000101010000636363B4130000B42100000100000000190000000000000002000000004AB0EBF70261BF82000015FD00008207,https://anextour.ru/tours/abkhazia/a-v-sokol-family-29767?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=barnaul&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=16&NIGHTMIN=9&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Абхазии из ВладивостокаРоссийский рубльАбхазский языкПосмотреть на карте Климат Климат разнится в зависимости от близости моря и гор, и если на побережье тепло и влажно, то высоко в горах даже летом не сходит снег. Отдыхать в Абхазии можно в любое время года. Средняя температура воздуха",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:13:37.022+00
49,1,barnaul,1,0,17,24,2026-03-13,2026-03-20,18,Регулярный Дата поездки 20 мар - 07 апр Ночей 18 ночей Комната Deluxe Питание Bb- Завтрак Включен Оставить заявку 123 926 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000A6000000BC000015F00000000001717E6FB4130000025EA6F01200007447000000810000032E0000000400000000000000000000061000000000B4250000120000000049DD9B600000000101010000636363B4130000B425000001000000001900000000000000020000000045E523030261BF81000015FD000073E0,https://anextour.ru/tours/abkhazia/a-v-sokol-family-29767?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=barnaul&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=24&NIGHTMIN=17&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Абхазии из ВладивостокаРоссийский рубльАбхазский языкПосмотреть на карте Климат Климат разнится в зависимости от близости моря и гор, и если на побережье тепло и влажно, то высоко в горах даже летом не сходит снег. Отдыхать в Абхазии можно в любое время года. Средняя температура воздуха",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:13:37.022+00
50,1,barnaul,1,0,17,24,2026-03-13,2026-03-20,18,Регулярный Стандарт Дата поездки 20 мар - 07 апр Ночей 18 ночей Комната Deluxe Питание Bb- Завтрак Включен Оставить заявку 125 975 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000A6000000BC000015F00000000001714C40B4130000025EA6DC1200007447000000810000032E0000000400000000000000000000000100000000B425000012000000004B1642700000000101010000636363B4130000B425000001000000001900000000000000020000000045EF6DAA0261BF82000015FD000073E0,https://anextour.ru/tours/abkhazia/a-v-sokol-family-29767?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=barnaul&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=24&NIGHTMIN=17&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Абхазии из ВладивостокаРоссийский рубльАбхазский языкПосмотреть на карте Климат Климат разнится в зависимости от близости моря и гор, и если на побережье тепло и влажно, то высоко в горах даже летом не сходит снег. Отдыхать в Абхазии можно в любое время года. Средняя температура воздуха",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:13:37.022+00
72661,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,2,Регулярный Gds Standart Дата поездки 18 мар - 20 мар Ночей 2 ночи Комната Standard (2nd floor) Питание Bb- Завтрак Включен Оставить заявку 36 076 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F0000000001549857B411000002547E8002000076EC0001372F0000032E0000000400000000000000000000105C00000000B4130000020000000000414EC00000000201010000636363B4110000B413000001000000002F00000000000000000000000000000000000000000000000000000127,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72662,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,3,Регулярный Gds Standart Дата поездки 20 мар - 23 мар Ночей 3 ночи Комната Standard (2nd floor) Питание Bb- Завтрак Включен Оставить заявку 41 724 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F000000000154B40EB413000002547E8003000076EC0001372F0000032E0000000400000000000000000000105C00000000B41600000300000000004B87F00000000201010000636363B4130000B416000001000000002F00000000000000000000000000000000000000000000000000000127,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72663,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,3,Регулярный Gds Standart Дата поездки 18 мар - 21 мар Ночей 3 ночи Комната Standard (2nd floor) Питание Bb- Завтрак Включен Оставить заявку 44 758 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F0000000001549A30B411000002547E8003000076EC0001372F0000032E0000000400000000000000000000105C00000000B41400000300000000005106300000000201010000636363B4110000B414000001000000002F0000000000000000000000000000000000000000000000000000014B,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72664,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,4,Регулярный Gds Standart Дата поездки 19 мар - 23 мар Ночей 4 ночи Комната Standard (2nd floor) Питание Bb- Завтрак Включен Оставить заявку 51 080 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F000000000154A8F8B412000002547E8004000076EC0001372F0000032E0000000400000000000000000000105C00000000B41600000400000000005C77E00000000201010000636363B4120000B416000001000000002F00000000000000000000000000000000000000000000000000000154,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72665,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,5,Регулярный Gds Standart Дата поездки 18 мар - 23 мар Ночей 5 ночей Комната Standard (2nd floor) Питание Bb- Завтрак Включен Оставить заявку 53 187 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F0000000001549C09B411000002547E8005000076EC0001372F0000032E0000000400000000000000000000105C00000000B41600000500000000006048700000000201010000636363B4110000B416000001000000002F0000000000000000000000000000000000000000000000000000012A,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72666,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,5,Регулярный Gds Standart Дата поездки 20 мар - 25 мар Ночей 5 ночей Комната Standard (2nd floor) Питание Bb- Завтрак Включен Оставить заявку 55 969 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F000000000154B5E7B413000002547E8005000076EC0001372F0000032E0000000400000000000000000000105C00000000B41800000500000000006551800000000201010000636363B4130000B418000001000000002F0000000000000000000000000000000000000000000000000000014B,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72667,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,7,Регулярный Gds Standart Дата поездки 20 мар - 27 мар Ночей 7 ночей Комната Standard (2nd floor) Питание Bb- Завтрак Включен Оставить заявку 61 616 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F000000000154B999B413000002547E8007000076EC0001372F0000032E0000000400000000000000000000105C00000000B41A00000700000000006F8AB00000000201010000636363B4130000B41A000001000000002F0000000000000000000000000000000000000000000000000000010A,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72668,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,7,Регулярный Gds Standart Дата поездки 18 мар - 25 мар Ночей 7 ночей Комната Standard (2nd floor) Питание Bb- Завтрак Включен Оставить заявку 65 830 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F0000000001549DE2B411000002547E8007000076EC0001372F0000032E0000000400000000000000000000105C00000000B4180000070000000000772BD00000000201010000636363B4110000B418000001000000002F0000000000000000000000000000000000000000000000000000013C,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72669,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,7,Регулярный Gds Standart Дата поездки 19 мар - 26 мар Ночей 7 ночей Комната Standard (2nd floor) Питание Bb- Завтрак Включен Оставить заявку 67 601 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F000000000154ACAAB412000002547E8007000076EC0001372F0000032E0000000400000000000000000000105C00000000B41900000700000000007A60200000000201010000636363B4120000B419000001000000002F00000000000000000000000000000000000000000000000000000151,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72670,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,8,Регулярный Gds Standart Дата поездки 20 мар - 28 мар Ночей 8 ночей Комната Standard (2nd floor) Питание Bb- Завтрак Включен Оставить заявку 70 888 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F000000000154BB72B413000002547E8008000076EC0001372F0000032E0000000400000000000000000000105C00000000B41B00000800000000008053900000000201010000636363B4130000B41B000001000000002F00000000000000000000000000000000000000000000000000000135,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72671,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,8,Регулярный Gds Standart Дата поездки 19 мар - 27 мар Ночей 8 ночей Комната Standard (2nd floor) Питание Bb- Завтрак Включен Оставить заявку 81 171 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F000000000154AE83B412000002547E8008000076EC0001372F0000032E0000000400000000000000000000105C00000000B41A000008000000000092F1300000000201010000636363B4120000B41A000001000000002F000000000000000000000000000000000000000000000000000001AF,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72672,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,2,Регулярный Gds Standart Дата поездки 18 мар - 20 мар Ночей 2 ночи Комната Standard Питание Bb- Завтрак Включен Оставить заявку 38 942 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F0000000001549851B4110000025AEAAA02000076EC000005200000032E0000000400000000000000000000105C00000000B4130000020000000000467EE00000000201010000636363B4110000B413000001000000002F00000000000000000000000000000000000000000000000000000127,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72673,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,3,Регулярный Gds Standart Дата поездки 20 мар - 23 мар Ночей 3 ночи Комната Standard Питание Bb- Завтрак Включен Оставить заявку 46 022 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F000000000154B408B4130000025AEAAA03000076EC000005200000032E0000000400000000000000000000105C00000000B41600000300000000005350200000000201010000636363B4130000B416000001000000002F00000000000000000000000000000000000000000000000000000127,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72674,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,3,Регулярный Gds Standart Дата поездки 18 мар - 21 мар Ночей 3 ночи Комната Standard Питание Bb- Завтрак Включен Оставить заявку 49 057 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F0000000001549A2AB4110000025AEAAA03000076EC000005200000032E0000000400000000000000000000105C00000000B414000003000000000058CE600000000201010000636363B4110000B414000001000000002F0000000000000000000000000000000000000000000000000000014B,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72675,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,4,Регулярный Gds Standart Дата поездки 19 мар - 23 мар Ночей 4 ночи Комната Standard Питание Bb- Завтрак Включен Оставить заявку 56 811 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F000000000154A8F2B4120000025AEAAA04000076EC000005200000032E0000000400000000000000000000105C00000000B416000004000000000066D8200000000201010000636363B4120000B416000001000000002F00000000000000000000000000000000000000000000000000000154,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72676,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,5,Регулярный Gds Standart Дата поездки 18 мар - 23 мар Ночей 5 ночей Комната Standard Питание Bb- Завтрак Включен Оставить заявку 60 352 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F0000000001549C03B4110000025AEAAA05000076EC000005200000032E0000000400000000000000000000105C00000000B41600000500000000006D40C00000000201010000636363B4110000B416000001000000002F0000000000000000000000000000000000000000000000000000012A,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
72677,2,ekaterinburg,1,0,1,8,2026-03-13,2026-03-20,5,Регулярный Gds Standart Дата поездки 20 мар - 25 мар Ночей 5 ночей Комната Standard Питание Bb- Завтрак Включен Оставить заявку 63 133 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000450000000E00000E5F000000000154B5E1B4130000025AEAAA05000076EC000005200000032E0000000400000000000000000000105C00000000B41800000500000000007249D00000000201010000636363B4130000B418000001000000002F0000000000000000000000000000000000000000000000000000014B,https://anextour.ru/tours/armenia/14-th-floor-hotel?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=ekaterinburg&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Армении из ВладивостокаАрмянский драм Армянский языкПосмотреть на карте Армения — древнейшее государство на территории Закавказья, популярное туристическое направление. Природные условия, благоприятный климат, множество исторических достопримечательностей делают отдых в стране разнообра",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:14:38.588+00
